name	common	Ren_RNASEQ
NM_172621	Clic5	1.422865
NM_027649	Spats1	0.601488
NM_152810	Cdc5l	14.6161
NM_001111313	Gm9104	0
NM_001013749	Tmem151b	0.472211
NM_028662	Slc35b2	4.744635
NM_013688	Tcte1	0.0382163
NM_198608	Aars2	4.41536
NM_008302	Hsp90ab1	768.4465
NM_008690	Nfkbie	0.754764
NM_022880	Slc29a1	18.0895
NM_198167	Tmem63b	20.1486
NM_026732	Mrpl14	9.97229
NM_001013767	Capn11	0.4301225
NM_001110267	Vegfa	0
NM_001110266	Vegfa	5.04991
NM_009505	Vegfa	0
NM_026768	Mrps18a	15.776
NM_001025250	Vegfa	8.97375
NM_001025257	Vegfa	0
NM_001110268	Vegfa	0
NM_028198	Xpo5	20.15955
NM_019581	Gtpbp2	0
NM_025649	Mad2l1bp	3.49679
NM_001111142	Gm88	0.210057
NM_030715	Polh	6.359395
NM_145353	Yipf3	7.968745
NM_001145979	Gtpbp2	3.3484
NM_009085	Polr1c	27.69395
NM_207666	Dlk2	0.21726
NM_170680	Abcc10	0.865633
NM_145140	Abcc10	0.1219045
NM_181664	Crip3	0.1596225
NM_001162864	Ttbk1	0.2025595
NM_144856	Slc22a7	1.587735
NM_053250	Crip3	0.3818375
NM_207161	BC048355	6.24157
NM_025302	Mrpl2	18.2677
NM_029091	Klc4	2.86164
NM_020493	Srf	6.41715
NM_175168	Ptk7	30.5104
NM_025433	Rpl7l1	24.9635
NM_145488	Pex6	3.54028
NM_025966	2310039H08Rik	2.098785
NM_010321	Gnmt	1.067735
NM_028065	Cnpy3	7.794185
NM_001163729	Klhdc3	12.230425
NM_010787	Mea1	37.231
NM_144857	Rrp36	11.47835
NM_009358	Ppp2r5d	24.98505
NM_027910	Klhdc3	11.7084
NM_011195	Ptcra	0
NM_178385	Tbcc	2.00256
NM_001100452	BC032203	6.028195
NM_146078	Ubr2	7.200575
NM_146079	Guca1b	0.205755
NM_008189	Guca1a	1.29388
NM_001146211	Mrps10	6.452145
NM_001146212	Mrps10	0
NM_001172091	1700001C19Rik	0.0327382
NM_029296	1700001C19Rik	0.2866675
NM_183086	Mrps10	3.14902
NM_022015	Taf8	7.1521
NM_007632	Ccnd3	33.5493
NM_016859	Bysl	7.56775
NM_020048	Med20	5.563095
NM_198421	Usp49	3.702905
NM_025365	Tomm6	36.32945
NM_144939	Frs3	2.92563
NM_001164729	Tomm6	4.236215
NM_010783	Mdfi	5.195075
NM_025973	Pgc	1.42634
NM_001109973	Mdfi	0.9192425
NM_011549	Tcfeb	0.3052085
NM_001161723	Tcfeb	0.686797
NM_001161722	Tcfeb	1.976645
NM_001110824	Foxp4	0
NM_001110825	Foxp4	6.90349
NM_028767	Foxp4	2.12582
NM_026625	1700067P10Rik	0.03483115
NM_001113556	A530064D06Rik	0
NM_178796	A530064D06Rik	0
NM_177824	9830107B12Rik	0.001741805
NM_021406	Trem1	0
NM_021407	Trem3	0
NM_001163796	Treml4	0
NM_177083	B430306N03Rik	0
NM_031254	Trem2	0
NM_001033922	Treml4	0
NM_001033405	Treml2	0.138772
NM_207219	AI314976	21.1597
NM_027292	Tspo2	0.4383305
NM_009694	Apobec2	1.76395
NM_010913	Nfya	4.926845
NM_001110832	Nfya	3.937365
NM_152823	Unc5cl	0.1533745
NM_027763	Treml1	0
NM_020042	Mocs1	1.71632
NM_028464	Mocs1	1.150585
NM_010021	Dazl	1.28247
NM_172497	Efhb	0.4484645
NM_025887	Rab5a	17.29895
NM_173449	4921523A10Rik	0.2199085
NM_028232	Sgol1	12.32525
NM_001037718	4932415M13Rik	0
NM_026935	Sult1c2	0
NM_018751	Sult1c1	0
NM_022025	Slc5a7	0.148547
NM_172829	St6gal2	0.05229135
NM_001104582	Vmn2r118	0
NM_145490	BC011426	1.0302275
NM_144546	Zfp119	0.8556175
NM_015766	Ebi3	0.09930625
NM_146249	BC031441	1.129765
NM_145934	Stap2	3.920105
NM_026530	Mpnd	12.34925
NM_001159523	Shd	0
NM_013733	Chaf1a	12.0821
NM_024432	Ubxn6	8.439275
NM_183178	Fsd1	5.21782
NM_009168	Shd	0.283908
NM_013664	Sh3gl1	14.8328
NM_020568	Plin4	0.3187695
NM_025566	Tnfaip8l1	0.514336
NM_080837	D17Wsu104e	13.9283
NM_001130456	Sema6b	0.592915
NM_013662	Sema6b	0
NM_029796	Lrg1	0
NM_025874	Plin5	0.30002
NM_001077348	Plin5	0
NM_172624	Dpp9	5.05623
NM_010192	Fem1a	1.31446
NM_010931	Uhrf1	17.7184
NM_025836	Plin3	19.6676
NM_001111079	Uhrf1	0
NM_001111080	Uhrf1	0
NM_001111078	Uhrf1	9.244545
NM_029799	Arrdc5	0.02887115
NM_174989	Ticam1	1.285505
NM_011218	Ptprs	15.25105
NM_011483	Znrf4	0
NM_153152	2410015M20Rik	19.2379
NM_001029979	Safb2	10.76385
NM_018730	Rpl36	12.8071
NM_001163300	Safb	18.96165
NM_178926	Vmac	2.814385
NM_027933	Ranbp3	14.1872
NM_001166474	Vmac	3.85502
NM_175350	Tmem146	0.6728415
NM_027244	Ndufa11	7.45528
NM_008738	Nrtn	2.7122
NM_001039114	Acsbg2	0.1465425
NM_144858	Dus3l	4.47552
NM_027787	Rfx2	2.595555
NM_009056	Rfx2	3.994965
NM_022328	Mllt1	5.29518
NM_025538	Alkbh7	4.860275
NM_175731	Acer1	0.1412925
NM_017393	Clpp	11.27565
NM_008954	Pspn	0.1229255
NM_177638	Crb3	12.5088
NM_009404	Tnfsf9	2.56593
NM_009451	Tubb4	3.430545
NM_175333	Slc25a41	0.0948513
NM_153551	Dennd1c	1.484805
NM_010613	Khsrp	38.6964
NM_025877	Slc25a23	6.506125
NM_019418	Tnfsf14	0
NM_030084	Gpr108	3.77327
NM_011617	Cd70	0
NM_134125	Trip10	12.5136
NM_009778	C3	0.0274911
NM_001163816	Vav1	0.029405
NM_011691	Vav1	0
NM_001163815	Vav1	0
NM_026497	Nudt12	1.042795
NM_144859	Pja2	2.38845
NM_001025309	Pja2	8.52836
NM_001146002	Txndc2	0
NM_153519	Txndc2	0.01601385
NM_013933	Vapa	68.1619
NM_146081	Ppp4r1	1.04036
NM_001114131	Ppp4r1	7.234005
NM_023053	Twsg1	14.57555
NM_009067	Ralbp1	11.4868
NM_028388	Ndufv2	31.6526
NM_026833	ORF19	1.7795
NM_001037757	ORF19	1.705145
NM_001003919	Ddx11	4.67937
NM_028998	9130404H23Rik	0.01697545
NM_001033340	Lrrc30	0
NM_009547	Zfp161	3.404465
NM_001145192	A330050F15Rik	0
NR_026848	C030034I22Rik	0.8473375
NM_001164075	Tgif1	2.05703
NM_001164074	Tgif1	13.0305
NM_001164076	Tgif1	13.7301
NM_009372	Tgif1	22.2377
NM_001164077	Tgif1	5.930435
NM_026064	2900073G15Rik	86.9299
NM_023402	Myl12b	94.29425
NM_145158	Emilin2	0.1755495
NR_028023	Gm4566	0
NM_023294	Ndc80	11.06
NR_027953	Trmt61b	1.845875
NM_029254	Spdya	0.1600572
NR_015549	Trmt61b	0
NR_027952	Trmt61b	0.7200055
NM_001142631	Spdya	0
NM_175639	Wdr43	33.5789
NM_177087	Fam179a	0
NR_028556	Snord92	0
NR_028551	Snord53	4.06705
NM_146082	BC027072	0
NM_030179	Clip4	1.344125
NM_175378	Clip4	0.372116
NM_027166	Ypel5	5.799095
NM_020578	Ehd3	0.719862
NM_011723	Xdh	0.0199398
NM_053188	Srd5a2	0
NM_133771	Memo1	15.42005
NM_144798	Slc30a6	4.291705
NM_016962	Spast	5.243955
NM_001162870	Spast	1.323935
NM_026417	Yipf4	13.66745
NM_133747	Fam98a	12.0726
NM_199448	Fez2	4.841815
NM_028813	Vit	0.01158355
NM_011500	Strn	5.52137
NM_181649	Ccdc75	2.22968
NM_011163	Eif2ak2	3.735795
NR_003363	Gm6548	23.79805
NM_028611	2410091C18Rik	6.22494
NM_001024806	Cebpz	21.6693
NM_001171005	Prkd3	0.5796135
NM_001171004	Prkd3	1.705745
NM_029239	Prkd3	4.695265
NM_027455	Qpct	0.6158365
NM_026514	Cdc42ep3	1.87235
NM_201361	Fam82a1	0.5500985
NM_009994	Cyp1b1	2.10994
NM_019717	Atl2	20.0791
NM_178050	Atl2	0.9433
NM_144802	Hnrpll	14.98635
NM_176963	Galm	4.32887
NM_146083	Srsf7	57.5943
NM_198942	Dhx57	0.677415
NM_194269	Morn2	1.983685
NM_001163759	Dhx57	4.13774
NM_026053	Gemin6	9.21546
NM_026351	Ttc39d	0.0438337
NR_028385	Gm10190	0.04846215
NM_001033443	Cdkl4	0.174673
NM_028138	Thumpd2	3.16067
NM_009187	Cox7a2l	46.93015
NM_025325	Haao	0.0700979
NM_001001806	Zfp36l2	9.110765
NM_172256	Dync2li1	6.56977
NM_028233	Lrpprc	15.70915
NM_026180	Abcg8	0.01512495
NM_001159496	Ppm1b	13.9181
NM_011151	Ppm1b	10.06451
NM_001159498	Ppm1b	2.772875
NM_001159497	Ppm1b	2.726865
NR_027930	1110020A21Rik	0.3232005
NM_001163622	Prepl	5.64563
NM_001163623	Prepl	0
NM_145984	Prepl	0
NM_001163624	Prepl	0.2529115
NM_011380	Six2	0.0958669
NR_015387	Six3os1	0
NR_015386	Six3os1	0
NR_015385	Six3os1	0
NM_011381	Six3	0.016574
NM_008838	Pigf	16.21125
NM_145491	Rhoq	9.218915
NM_030104	1700090G07Rik	0
NM_029121	Atp6v1e2	0.1862485
NM_019654	Socs5	2.763025
NM_139295	Mcfd2	6.6475
NM_176808	Mcfd2	2.308745
NR_015506	4833418N02Rik	0.228015
NM_007589	Calm2	146.8455
NM_008532	Epcam	75.5021
NM_199251	Kcnk12	0.07519245
NM_001081034	Fbxo11	14.0558
NM_010830	Msh6	82.98575
NM_028658	Klraq1	4.124995
NM_023630	Gtf2a1l	0.145403
NM_029858	Ston1	5.27182
NM_013582	Lhcgr	0
NM_009625	Adcyap1	0.1430282
NM_176917	Mettl4	12.2959
NM_153780	2610044O15Rik	2.363055
NM_008292	Hsd17b4	18.467
NM_175276	Fhod3	0.695173
NM_007664	Cdh2	1.343795
NM_001081072	Slc27a6	0.0341154
NM_178722	Zfp438	1.0761985
NM_001083628	Greb1l	3.560175
NM_026484	Ccny	12.97535
NM_199055	Chst9	0
NM_010680	Lama3	0.530016
NM_027007	Zfp397	5.57188
NM_001161483	Nol4	0.01862905
NM_199024	Nol4	0.0750149
NM_027616	4921528I01Rik	0
NM_009065	Rit2	0
NM_146084	Fam13b	6.647345
NM_172830	Slc4a9	0.02913405
NM_030749	Sil1	6.20489
NM_027531	Ppp2r2b	0.0281342
NM_028392	Ppp2r2b	0
NM_178377	Commd10	17.9349
NM_029394	Snx24	1.743295
NM_001081224	Prr16	0.0124352
NM_026240	Gramd3	4.301
NR_015541	1700066O22Rik	0
NM_172832	Pcyox1l	5.968085
NM_001014981	Wdr7	2.51961
NM_028948	Ccdc11	0.249458
NR_029424	Ccdc11	0
NM_001082553	Rab27b	0.0213461
NM_007831	Dcc	0
NM_172631	D18Ertd653e	1.384
NM_177832	Zfp236	3.56363
NM_207651	Slc14a2	0
NR_028424	Gm2176	0
NM_030683	Slc14a2	0
NM_172834	Loxhd1	0
NM_001110859	Crem	0.414109
NM_001110850	Crem	0.3054775
NM_001110856	Crem	0
NM_013498	Crem	0
NM_029402	Cul2	13.13445
NM_001110855	Crem	0.5062635
NM_001110854	Crem	0
NM_001110858	Crem	0
NM_001110853	Crem	0.1418925
NM_153153	Svil	3.070455
NM_029277	Arhgap12	2.3761
NM_011546	Zeb1	0.475347
NM_001039692	Arhgap12	9.79026
NM_177595	Mkx	0.667655
NM_001081393	Armc4	0.00795395
NM_001081287	Mpp7	4.99972
NM_001161620	Mpp7	1.149195
NM_130449	Colec12	8.234495
NM_153552	Thoc1	8.2719
NM_009071	Rock1	14.60705
NM_144860	Mib1	14.84195
NM_178801	6030446N20Rik	1.258155
NM_022021	Cables1	0.95716
NM_001146287	Cables1	1.02143
NM_207530	Osbpl1a	5.62468
NM_028341	Ttc39c	0.3798145
NM_145492	Zfp521	1.0059475
NM_001161370	Ss18	5.600715
NM_001161369	Ss18	9.518945
NM_001161371	Ss18	5.540165
NM_001100449	Taf4b	4.207355
NM_001142731	Kctd1	0.859167
NM_009280	Ss18	3.02463
NM_134112	Kctd1	0.071541
NM_001081403	Klhl14	0.0937081
NM_008586	Mep1b	0.4807825
NM_001033445	Fam59a	2.02608
NM_001167777	Asxl3	0.4079795
NM_001162942	Mapre2	0.389801
NM_001162941	Mapre2	0
NM_153058	Mapre2	5.86569
NM_010087	Dtna	0.1371845
NM_207650	Dtna	0.823138
NM_021448	Elp2	29.33625
NM_001160404	Galnt1	16.9324
NM_013814	Galnt1	2.55945
NM_001146292	Celf4	0
NM_001146294	Celf4	0.910895
NM_001146293	Celf4	0
NM_133195	Celf4	1.53163
NM_001142698	5730494M16Rik	0.208933
NM_001033532	AW554918	2.645445
NM_001004361	5730494M16Rik	1.1155495
NM_001142697	5730494M16Rik	1.3032
NM_172965	Sap130	16.96525
NM_011946	Map3k2	3.12484
NM_144862	Lims2	0.611273
NM_173441	Iws1	10.46485
NM_001170966	Wdr33	8.31299
NM_001170967	Wdr33	6.88767
NM_028866	Wdr33	5.72625
NM_009793	Camk4	0.0422077
NM_007462	Apc	15.8386
NM_013512	Epb4.1l4a	6.48249
NM_080637	Nme5	0.591043
NM_009818	Ctnna1	113.3865
NM_010280	Gfra3	0.0430722
NM_001081256	Kdm3b	13.6325
NM_026027	Pfdn1	52.492
NM_011397	Slc23a1	1.086295
NM_001167891	Nrg2	0.03037165
NM_007767	Pcdha6	0.0304631
NM_138663	Pcdha12	0.0136549
NM_138661	Pcdha9	0
NM_146085	Apbb3	2.30799
NM_009961	Pcdha10	0
NM_009959	Pcdha5	0
NM_201243	Pcdha8	0
NM_007766	Pcdha4	0
NM_009957	Pcdha7	0.0138702
NM_009960	Pcdha11	0
NM_054072	Pcdha1	0
NM_138662	Pcdha3	0.02597755
NM_198117	Pcdha2	0.01827385
NM_033584	Pcdhga1	0
NM_033585	Pcdhga2	0.357369
NM_033586	Pcdhga3	0
NM_033588	Pcdhga5	0
NM_007858	Diap1	23.30985
NM_033574	Pcdhgb1	0
NM_033575	Pcdhgb2	0
NM_033587	Pcdhga4	0
NR_027903	1700086O06Rik	0.2986455
NM_033589	Pcdhga6	0
NM_033590	Pcdhga7	0
NM_139206	Arap3	2.0766
NR_015475	1700086O06Rik	0.2215955
NR_027904	1700086O06Rik	0.068124
NM_010197	Fgf1	0.129236
NM_175164	Arhgap26	0.761917
NM_008173	Nr3c1	2.42726
NM_001033789	Gm5820	0.089814
NM_023311	Yipf5	5.760475
NM_026135	Kctd16	0.15427375
NM_172626	Rbm27	13.80775
NM_029942	Prelid2	6.301555
NM_001039474	Tcerg1	29.13975
NM_178749	Stk32a	0.04632975
NM_001136086	Dpysl3	1.364205
NM_009468	Dpysl3	2.75842
NM_001163637	Jakmip2	0.1630325
NM_027490	Dcp2	15.17415
NM_010935	Npy6r	0
NM_001085374	Mcc	0.837279
NM_001085373	Mcc	0.8508665
NR_026853	A930012L18Rik	0.0588305
NM_001081180	Spink5	0
NM_080465	Kcnn2	0.641488
NM_029008	4833403I15Rik	0.0447169
NM_009681	Ap3s1	6.668955
NM_018744	Sema6a	5.930445
NM_001081371	Dmxl1	9.92419
NM_026408	Sncaip	0.01670115
NM_026386	Snx2	23.9417
NM_030097	1700034E13Rik	0
NM_178686	Cep120	9.497155
NM_175751	Zfp608	2.59472
NM_028447	Prrc1	7.337275
NM_010721	Lmnb1	75.9843
NM_026099	1700065I17Rik	0.147106
NM_177115	March3	0.16897555
NM_001001979	Megf10	0.02486125
NM_010181	Fbn2	0.1650915
NM_009194	Slc12a2	5.799105
NM_029290	1700011I03Rik	0
NM_175506	Adamts19	0.252116
NM_001081328	Chsy3	0.10630375
NM_026302	Dctn4	8.20334
NM_133249	Ppargc1b	0.502909
NM_008809	Pdgfrb	0.701762
NM_146087	Csnk1a1	81.8411
NM_001146268	Pdgfrb	0.1785105
NM_008313	Htr4	0.01842385
NM_001168423	Spink13	0
NM_172628	Sh3tc2	0.2987815
NM_177829	Spink10	0.283002
NM_198649	Ablim3	0
NM_001164491	Ablim3	0.3502465
NM_001039485	Fam38b	2.207525
NM_016792	Txnl1	30.3355
NM_007998	Fech	5.79699
NM_001001488	Atp8b1	0.0670545
NM_031881	Nedd4l	0.4474765
NM_001114386	Nedd4l	1.517285
NM_001037294	Alpk2	0
NM_207255	Zfp532	8.02793
NM_178793	Ccbe1	0.08160735
NM_027556	Cep192	16.65805
NM_144867	Slmo1	2.98711
NR_033214	B430212C06Rik	0.2807355
NM_177137	Gnal	0
NM_010307	Gnal	0.7402625
NM_013685	Tcf4	2.38816
NM_201362	Ccdc68	2.225795
NM_001083967	Tcf4	3.14249
NM_029019	Stard6	0.3607465
NM_010773	Mbd2	4.67105
NM_172632	Mapk4	2.72587
NM_201600	Myo5b	0.9275485
NM_010720	Lipg	3.40906
NM_027727	Dym	11.16995
NM_201354	Gm672	1.147965
NM_145356	Zbtb7c	0.147317
NM_010754	Smad2	11.59215
NM_029826	Hdhd2	5.571415
NM_008602	Pias2	6.013745
NM_001164168	Pias2	6.967815
NM_001164167	Pias2	0
NM_001039201	Hdhd2	0.71226
NM_001164169	Pias2	12.83574
NM_001164170	Pias2	3.325045
NM_013666	St8sia5	0
NM_153124	St8sia5	0.1152175
NM_001101038	Siglec15	0
NM_001110274	Slc14a2	0
NM_013831	Pstpip2	1.65482
NM_001164504	Rnf165	2.1525
NM_053099	Setbp1	1.788055
NM_025861	Pqlc1	0.1337135
NM_026295	Ctdp1	5.1437
NM_001164422	Pqlc1	0
NM_001164421	Pqlc1	0
NM_001164420	Pqlc1	1.0225005
NM_175028	Adnp2	11.00535
NM_001164111	Nfatc1	0.20132915
NM_001164112	Nfatc1	0
NM_015805	Atp9b	4.26653
NM_198429	Nfatc1	0
NM_001164110	Nfatc1	0
NM_016791	Nfatc1	0.30752
NM_001164109	Nfatc1	0
NM_010777	Mbp	0
NM_008082	Galr1	0.0810085
NM_001025245	Mbp	3.48229
NM_183033	Zfp516	5.5898
NM_177450	Cndp1	0.0401045
NM_001033341	Zfp407	2.863305
NM_144946	Neto1	0.0078323
NM_001039173	Dok6	0
NM_178687	Cd226	0
NM_001039149	Cd226	0
NM_175542	Rttn	3.874505
NM_198295	Tmx3	10.2499
NM_001110851	Crem	0.830124
NM_001110852	Crem	0.419433
NM_026505	Bambi	0.7114605
NM_026092	Lyzl1	0
NM_026157	Mtpap	9.97358
NM_007746	Map3k8	1.43455
NM_001081963	9430020K01Rik	3.34975
NM_008448	Kif5b	19.26795
NM_007935	Epc1	2.689335
NM_027497	Epc1	1.31459
NM_027598	4921524L21Rik	0
NM_181070	Rab18	31.6706
NM_153085	Wac	4.743215
NR_027465	Wac	7.2367
NM_001146298	Wac	0
NM_153086	Gjd4	0.02291465
NM_008058	Fzd8	0.522786
NM_007593	Cetn1	0.02631395
NM_021522	Usp14	20.22475
NM_001038589	Usp14	3.732095
NM_001081222	Esco1	5.693325
NM_009226	Snrpd1	67.8447
NM_134130	Abhd3	0.2331545
NR_029781	Mir1-2	0
NR_029547	Mir133a-1	0
NM_010258	Gata6	0.2513105
NM_001081223	Rbbp8	4.15844
NM_024182	Riok3	11.977
NM_008720	Npc1	12.53755
NM_029623	3110002H16Rik	12.7272
NM_181731	Cabyr	0
NM_027687	Cabyr	0.120999
NM_001042420	Cabyr	0.04210595
NM_001042419	Cabyr	0
NM_001042418	Cabyr	0
NM_008378	Impact	14.33835
NM_153087	Hrh4	0
NM_001163609	Psma8	3.05826
NM_009700	Aqp4	0.00544195
NM_007882	Dsc3	0.0386276
NM_013504	Dsc1	0
NM_013505	Dsc2	5.50222
NM_181680	Dsg1c	0
NM_010079	Dsg1a	0
NM_181682	Dsg1b	0
NM_030596	Dsg3	0.02019665
NM_181564	Dsg4	0
NM_007883	Dsg2	10.81445
NM_013697	Ttr	0
NM_019737	B4galt6	14.1446
NM_029491	D030074E01Rik	9.75762
NM_019706	Rnf138	0.515665
NM_207623	Rnf138	10.186625
NM_026301	Rnf125	2.12868
NM_011755	Zfp35	4.22899
NM_001080810	Zscan30	0.419351
NM_021559	Zfp191	7.763795
NM_172625	Ino80c	4.479605
NM_026529	2700062C07Rik	6.10521
NM_139143	Slc39a6	3.98689
NM_144861	Rprd1a	12.5586
NM_026779	Mocos	1.094345
NM_001146295	Celf4	0
NM_181414	Pik3c3	7.767585
NM_009308	Syt4	0.0667089
NM_026165	Slc25a46	10.88045
NM_027002	Polr2d	2.263815
NM_027101	Polr2d	8.7194
NM_153515	Ammecr1l	7.76026
NM_026006	Sft2d3	1.1721415
NM_001025381	Gpr17	0.10732155
NM_032394	Myo7b	0
NM_008934	Proc	0
NM_001042767	Proc	0.01762645
NM_001042768	Proc	0
NM_133658	Ercc3	11.0194
NM_009668	Bin1	0.4897195
NM_001083334	Bin1	4.44741
NM_001048207	Gypc	0.1179649
NM_001110016	Wdr36	9.87746
NM_001110015	Wdr36	13.97665
NM_144863	Wdr36	4.97661
NM_021367	Tslp	0.1074755
NR_033206	Tslp	0.0192957
NM_133774	Stard4	9.349825
NM_001109990	D0H4S114	3.51412
NM_001109989	D0H4S114	1.112005
NM_053078	D0H4S114	1.30428
NM_001109988	D0H4S114	0.6350965
NM_001163004	Pkd2l2	0.5523505
NM_007874	Reep5	9.988425
NM_025527	Srp19	16.35905
NM_016927	Pkd2l2	0.08458205
NM_009290	Wnt8a	1.1256585
NM_009004	Kif20a	31.86585
NM_178347	Cdc23	14.97475
NM_030147	Brd8	15.3904
NM_177773	4933408B17Rik	0.2590715
NM_001166407	Kif20a	0
NM_001166406	Kif20a	3.03612
NM_175104	Fam53c	4.971605
NM_009860	Cdc25c	12.7801
NM_010481	Hspa9	121.172
NM_144865	Reep2	1.908665
NM_007913	Egr1	1.55282
NM_144866	Etf1	63.2135
NM_178005	Lrrtm2	0
NM_026420	Paip2	68.77335
NM_010771	Matr3	64.2696
NR_002905	Snora74a	3.14775
NM_029669	Dnajc18	3.25542
NM_027733	Spata24	1.5331
NM_029485	Spata24	1.727105
NM_001033141	Ecscr	2.245295
NM_028261	Tmem173	0.1888195
NM_001033168	1700066B19Rik	0.0220894
NM_027222	2010001M09Rik	0.1253653
NM_133687	Cxxc5	17.9094
NM_019912	Ube2d2	22.8326
NM_028707	Psd2	0.268841
NR_015571	4930471G03Rik	0
NM_001081365	0610010O12Rik	7.282575
NM_008989	Pura	2.168615
NM_010415	Hbegf	5.00004
NM_175375	Ankhd1	11.81235
NM_001164406	Sra1	6.2142
NM_025291	Sra1	13.40631
NR_028355	Sra1	2.17138
NM_201256	Eif4ebp3	6.65682
NM_025594	Zmat2	23.1628
NM_010885	Ndufa2	40.3613
NM_028036	Tmco6	5.969405
NM_172831	E230025N22Rik	0.10164665
NM_026404	Slc35a4	6.82309
NM_026464	Wdr55	11.16495
NM_080636	Hars2	3.44172
NM_001083317	Slc35a4	0
NM_011879	Ik	39.36935
NM_009841	Cd14	0.1184125
NM_173383	Dnd1	3.57536
NM_008214	Hars	20.662
NR_027885	Vaultrc5	0.346278
NM_001003671	Pcdhac1	0
NM_001003672	Pcdhac2	0.04253705
NM_053128	Pcdhb3	0
NM_053127	Pcdhb2	0.01098665
NM_053126	Pcdhb1	0
NM_053130	Pcdhb5	0.001609975
NM_053129	Pcdhb4	0
NM_053138	Pcdhb13	0.004117995
NM_053137	Pcdhb12	0
NM_053135	Pcdhb10	0
NM_053134	Pcdhb9	0.00186188
NM_053136	Pcdhb11	0
NM_053133	Pcdhb8	0
NM_053132	Pcdhb7	0
NM_053131	Pcdhb6	0
NM_053139	Pcdhb14	0
NM_053147	Pcdhb22	0.0929429
NM_053146	Pcdhb21	0.0101976
NM_053145	Pcdhb20	0
NM_053143	Pcdhb18	0.0175892
NM_053144	Pcdhb19	0.0123343
NM_053142	Pcdhb17	0
NM_053141	Pcdhb16	0.0104956
NM_053140	Pcdhb15	0.00203508
NM_175770	Taf7	20.5826
NM_001159275	Slc25a2	0.3250335
NM_033595	Pcdhga12	0.9008655
NM_033576	Pcdhgb4	0
NM_033578	Pcdhgb6	0.306781
NM_033577	Pcdhgb5	0.2587365
NM_033593	Pcdhga10	0
NM_033583	Pcdhgc5	1.725605
NM_033579	Pcdhgb7	0.749581
NM_033582	Pcdhgc4	0.664832
NM_033581	Pcdhgc3	9.261155
NM_033594	Pcdhga11	1.123305
NM_033592	Pcdhga9	0
NM_033591	Pcdhga8	0
NM_033580	Pcdhgb8	0.3272325
NM_010411	Hdac3	14.5392
NM_175684	Fchsd1	0.950087
NM_153793	Rell2	0.1651375
NM_029357	Pcdh1	3.461395
NM_024179	0610009O20Rik	9.464785
NM_011937	Gnpda1	22.14715
NM_017378	Pcdh12	0.02525715
NM_020012	Rnf14	14.49375
NM_001164622	Rnf14	1.0596
NM_001164621	Rnf14	1.815035
NM_022996	Ndfip1	31.2741
NM_011898	Spry4	3.056895
NM_011033	Pabpc2	0.6823085
NM_001033426	Grxcr2	0
NM_001146299	Sh3rf2	0.949265
NM_172966	Sh3rf2	1.9052255
NM_134137	Lars	31.92275
NM_027072	Plac8l1	0
NM_138945	Pou4f3	0.05073635
NM_181543	Gpr151	0.2527075
NM_009258	Spink3	1.561
NM_054038	Scgb3a2	0
NM_001033280	Gm94	0
NM_030061	Spink12	0
NM_001013797	Spink6	0.1461665
NM_183123	9530002K18Rik	0
NM_001165950	Gm10267	0
NM_001048217	Spink11	0
NM_001033621	Myot	0.012531
NM_001163013	Ythdc2	3.66469
NM_001170855	Trim36	0.357638
NM_001145259	1700018A14Rik	0.04288035
NM_178872	Trim36	0.3254545
NM_172627	Pggt1b	4.1246
NM_001160399	Ccdc112	6.85177
NM_028086	Mospd4	0.181847
NM_010120	Eif1a	43.7186
NM_025698	Tmed7	23.7346
NM_173394	Ticam2	0.2900215
NM_173423	Fem1c	15.5074
NM_026217	Atg12	13.2089
NM_033037	Cdo1	2.71894
NM_001033446	Gm949	7.387695
NM_026854	Dtwd2	2.220725
NM_001170960	Dtwd2	0.223525
NM_134131	Tnfaip8	6.100585
NM_001004061	Fam170a	0
NM_026108	Hdhd1a	0.3762905
NM_026286	Ftmt	0
NM_010728	Lox	2.1333
NM_026040	Srfbp1	13.60035
NM_025749	Zfp474	0
NM_010293	Gykl1	0.01601255
NM_008908	Ppic	7.279285
NM_001033281	Prdm6	0.0212656
NM_152809	Csnk1g3	8.94333
NM_138600	Aldh7a1	9.680925
NM_001162989	Phax	8.45617
NM_019996	Phax	3.73255
NM_001127338	Aldh7a1	3.37619
NM_029909	C330018D20Rik	2.32399
NM_001134697	Ctxn3	0
NR_015494	4930511M06Rik	0
NR_027945	4930511M06Rik	0
NR_027944	4930511M06Rik	0
NM_025478	Isoc1	9.267455
NM_001167925	A730017C20Rik	0
NM_173759	A730017C20Rik	0
NM_001033767	Gm4951	0
NM_001146275	Iigp1	0
NM_021792	Iigp1	0.0103771
NM_001101475	F830016B08Rik	0
NM_134133	2010002N04Rik	1.03719
NM_025776	Rbm22	15.07775
NM_177340	Synpo	0.883899
NM_001109975	Synpo	0.173556
NM_133363	Myoz3	0.253558
NM_008306	Ndst1	4.311195
NM_020600	Rps14	202.7805
NM_011552	Tcof1	14.04965
NM_010545	Cd74	0.925911
NM_001042605	Cd74	0
NM_001038499	Arsi	1.283085
NM_009792	Camk2a	0.522646
NM_201353	Slc6a7	0.183894
NM_177407	Camk2a	0.1392325
NM_009880	Cdx1	1.1002905
NM_134134	Hmgxb3	1.4880825
NM_178277	Hmgxb3	6.6453
NM_001037859	Csf1r	0.550242
NM_007885	Slc26a2	5.31933
